Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,CategoryID,Sub-CategoryID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Quantity,Discount%,EmployeeID
4535,CA-2015-163104,2015-03-19 00:00:00.000,2015-03-26 00:00:00.000,Standard Class,MC-18130,2,5,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,2,0,17
4591,CA-2016-129868,2016-12-26 00:00:00.000,2016-12-31 00:00:00.000,Standard Class,MC-18130,2,8,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10000952,2,0,17
4594,CA-2016-129868,2016-12-26 00:00:00.000,2016-12-31 00:00:00.000,Standard Class,MC-18130,2,3,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10004052,2,0,17
4596,CA-2016-129868,2016-12-26 00:00:00.000,2016-12-31 00:00:00.000,Standard Class,MC-18130,2,2,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001897,3,0,17
5181,US-2015-120502,2015-04-13 00:00:00.000,2015-04-19 00:00:00.000,Standard Class,BT-11395,2,3,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,OFF-AP-10004980,2,0,17
5356,CA-2014-113768,2014-05-13 00:00:00.000,2014-05-19 00:00:00.000,Standard Class,AH-10030,2,5,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,2,0,17
5398,CA-2016-145492,2016-11-20 00:00:00.000,2016-11-27 00:00:00.000,Standard Class,MC-17605,2,3,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,12,0,17
5526,CA-2017-154501,2017-04-30 00:00:00.000,2017-05-05 00:00:00.000,Standard Class,EA-14035,2,2,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002804,2,0,17
5772,CA-2015-103835,2015-09-24 00:00:00.000,2015-09-28 00:00:00.000,Standard Class,SC-20440,2,3,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002651,4,0,17
5895,CA-2017-100825,2017-09-09 00:00:00.000,2017-09-14 00:00:00.000,Standard Class,KD-16495,2,6,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10003123,3,0,17
5946,CA-2014-104178,2014-08-25 00:00:00.000,2014-08-29 00:00:00.000,Standard Class,JM-15265,2,5,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10004983,4,0,17
5947,CA-2014-104178,2014-08-25 00:00:00.000,2014-08-29 00:00:00.000,Standard Class,JM-15265,2,6,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,4,0,17
6018,CA-2014-102652,2014-04-06 00:00:00.000,2014-04-12 00:00:00.000,Standard Class,AY-10555,2,5,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,3,0,17
6019,CA-2014-102652,2014-04-06 00:00:00.000,2014-04-12 00:00:00.000,Standard Class,AY-10555,2,5,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,1,0,17
6076,CA-2017-121398,2017-12-25 00:00:00.000,2017-12-29 00:00:00.000,Standard Class,FH-14365,2,6,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,2,0,17
6126,CA-2017-145772,2017-06-03 00:00:00.000,2017-06-07 00:00:00.000,Standard Class,SS-20140,2,5,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001593,2,0,17
6284,CA-2016-100944,2016-09-24 00:00:00.000,2016-09-28 00:00:00.000,Standard Class,EH-13765,2,10,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10001453,5,0,17
6722,CA-2017-102974,2017-09-19 00:00:00.000,2017-09-24 00:00:00.000,Standard Class,DP-13105,2,2,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000914,2,0,17
6723,CA-2017-102974,2017-09-19 00:00:00.000,2017-09-24 00:00:00.000,Standard Class,DP-13105,2,2,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10004956,3,0,17
6847,US-2016-159093,2016-05-09 00:00:00.000,2016-05-14 00:00:00.000,Standard Class,RS-19420,2,5,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,4,0,17
6870,US-2016-126452,2016-08-21 00:00:00.000,2016-08-28 00:00:00.000,Standard Class,SC-20230,2,5,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,2,0,17
6871,US-2016-126452,2016-08-21 00:00:00.000,2016-08-28 00:00:00.000,Standard Class,SC-20230,2,5,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,9,0,17
6956,CA-2015-115420,2015-04-25 00:00:00.000,2015-05-02 00:00:00.000,Standard Class,LS-16945,2,10,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,2,0,17
7467,CA-2016-138282,2016-05-19 00:00:00.000,2016-05-23 00:00:00.000,Standard Class,AH-10690,2,3,Anna HÃ¤berlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,8,0,17
7536,US-2017-160143,2017-03-31 00:00:00.000,2017-04-07 00:00:00.000,Standard Class,HG-14965,2,8,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10004231,3,0,17
7575,CA-2015-129532,2015-12-08 00:00:00.000,2015-12-12 00:00:00.000,Standard Class,YS-21880,2,6,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,2,0,17
7967,CA-2015-138219,2015-03-23 00:00:00.000,2015-03-30 00:00:00.000,Standard Class,BP-11095,2,5,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000380,4,0,17
8404,CA-2016-154067,2016-02-01 00:00:00.000,2016-02-07 00:00:00.000,Standard Class,SM-20950,2,5,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,4,0,17
8549,CA-2015-149566,2015-12-05 00:00:00.000,2015-12-10 00:00:00.000,Standard Class,GB-14530,2,7,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-LA-10000452,4,0,17
8588,CA-2017-162015,2017-07-11 00:00:00.000,2017-07-18 00:00:00.000,Standard Class,KB-16240,2,3,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,5,0,17
8811,CA-2017-120614,2017-05-30 00:00:00.000,2017-06-04 00:00:00.000,Standard Class,SM-20950,2,5,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10004911,4,0,17
9014,CA-2017-143084,2017-03-18 00:00:00.000,2017-03-22 00:00:00.000,Standard Class,BP-11050,2,2,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,5,0,17
9015,CA-2017-143084,2017-03-18 00:00:00.000,2017-03-22 00:00:00.000,Standard Class,BP-11050,2,10,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,5,0,17
9051,CA-2015-165554,2015-05-18 00:00:00.000,2015-05-22 00:00:00.000,Standard Class,AJ-10780,2,5,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,2,0,17
9205,CA-2016-104689,2016-12-01 00:00:00.000,2016-12-05 00:00:00.000,Standard Class,FH-14365,2,2,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,8,0,17
9216,CA-2016-152646,2016-11-21 00:00:00.000,2016-11-26 00:00:00.000,Standard Class,TH-21235,2,5,Tiffany House,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10004451,5,0,17
9228,CA-2017-140515,2017-03-19 00:00:00.000,2017-03-24 00:00:00.000,Standard Class,GZ-14545,2,3,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,7,0,17
9452,CA-2015-129546,2015-09-28 00:00:00.000,2015-10-05 00:00:00.000,Standard Class,RP-19855,2,3,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,3,0,17
9454,CA-2015-129546,2015-09-28 00:00:00.000,2015-10-05 00:00:00.000,Standard Class,RP-19855,2,8,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,3,0,17
9521,CA-2016-101189,2016-02-04 00:00:00.000,2016-02-09 00:00:00.000,Standard Class,JB-15400,2,6,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,2,0,17
9617,CA-2016-140256,2016-08-22 00:00:00.000,2016-08-29 00:00:00.000,Standard Class,PW-19030,2,2,Pauline Webber,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10002255,2,0,17
9738,CA-2017-129294,2017-03-16 00:00:00.000,2017-03-21 00:00:00.000,Standard Class,KD-16615,2,6,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,2,0,17
9741,CA-2017-129294,2017-03-16 00:00:00.000,2017-03-21 00:00:00.000,Standard Class,KD-16615,2,3,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,3,0,17
9884,CA-2014-112291,2014-04-03 00:00:00.000,2014-04-08 00:00:00.000,Standard Class,KE-16420,2,10,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10001415,2,0,17
3,CA-2016-138688,2016-06-12 00:00:00.000,2016-06-16 00:00:00.000,Second Class,DV-13045,2,7,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10000240,2,0,17
845,CA-2016-161669,2016-11-07 00:00:00.000,2016-11-09 00:00:00.000,First Class,EM-14095,2,8,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10002503,2,0,17
846,CA-2016-161669,2016-11-07 00:00:00.000,2016-11-09 00:00:00.000,First Class,EM-14095,2,7,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10004093,2,0,17
1807,US-2016-116729,2016-12-25 00:00:00.000,2016-12-28 00:00:00.000,First Class,GK-14620,2,5,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,7,0,17
2331,CA-2016-155187,2016-09-24 00:00:00.000,2016-09-26 00:00:00.000,Second Class,LA-16780,2,6,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,2,0,17
2332,CA-2016-155187,2016-09-24 00:00:00.000,2016-09-26 00:00:00.000,Second Class,LA-16780,2,5,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,5,0,17
2351,CA-2017-109701,2017-12-02 00:00:00.000,2017-12-03 00:00:00.000,Same Day,AM-10360,2,5,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,2,0,17
2352,CA-2017-109701,2017-12-02 00:00:00.000,2017-12-03 00:00:00.000,Same Day,AM-10360,2,3,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,3,0,17
2353,CA-2017-109701,2017-12-02 00:00:00.000,2017-12-03 00:00:00.000,Same Day,AM-10360,2,2,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,6,0,17
2689,CA-2015-153220,2015-11-12 00:00:00.000,2015-11-14 00:00:00.000,First Class,YC-21895,2,5,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,5,0,17
2991,CA-2016-139010,2016-02-21 00:00:00.000,2016-02-26 00:00:00.000,Second Class,MC-17635,2,6,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10001809,5,0,17
3148,CA-2014-109218,2014-06-30 00:00:00.000,2014-07-03 00:00:00.000,Second Class,AR-10825,2,2,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,5,0,17
3632,CA-2017-132178,2017-05-03 00:00:00.000,2017-05-08 00:00:00.000,Second Class,DB-12970,2,6,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,2,0,17
3633,CA-2017-132178,2017-05-03 00:00:00.000,2017-05-08 00:00:00.000,Second Class,DB-12970,2,6,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,8,0,17
3712,CA-2017-113670,2017-10-15 00:00:00.000,2017-10-17 00:00:00.000,First Class,RS-19765,2,5,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,5,0,17
3844,CA-2014-101931,2014-10-28 00:00:00.000,2014-10-31 00:00:00.000,First Class,TS-21370,2,8,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10002301,2,0,17
3845,CA-2014-101931,2014-10-28 00:00:00.000,2014-10-31 00:00:00.000,First Class,TS-21370,2,8,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10000646,2,0,17
3847,CA-2014-101931,2014-10-28 00:00:00.000,2014-10-31 00:00:00.000,First Class,TS-21370,2,6,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003442,5,0,17
4561,CA-2015-118871,2015-12-04 00:00:00.000,2015-12-09 00:00:00.000,Second Class,HM-14860,2,10,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10003296,3,0,17
4584,US-2016-100405,2016-08-26 00:00:00.000,2016-08-28 00:00:00.000,Second Class,TS-21430,2,2,Tom Stivers,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10000390,2,0,17
5218,CA-2017-134635,2017-04-15 00:00:00.000,2017-04-17 00:00:00.000,Second Class,NS-18640,2,5,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002254,3,0,17
5390,CA-2017-164707,2017-02-18 00:00:00.000,2017-02-21 00:00:00.000,Second Class,CV-12805,2,7,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,2,0,17
6169,CA-2015-132815,2015-09-19 00:00:00.000,2015-09-22 00:00:00.000,Second Class,RW-19540,2,5,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10004530,2,0,17
7066,CA-2014-106726,2014-12-06 00:00:00.000,2014-12-08 00:00:00.000,First Class,RS-19765,2,6,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,7,0,17
7338,CA-2017-165155,2017-09-21 00:00:00.000,2017-09-23 00:00:00.000,First Class,BM-11575,2,6,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,1,0,17
8391,CA-2017-153227,2017-12-04 00:00:00.000,2017-12-06 00:00:00.000,First Class,CS-12250,2,5,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,2,0,17
8613,CA-2016-146437,2016-01-28 00:00:00.000,2016-02-01 00:00:00.000,Second Class,HG-14965,2,2,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10000588,2,0,17
8687,CA-2016-144015,2016-06-26 00:00:00.000,2016-06-26 00:00:00.000,Same Day,AH-10075,2,8,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10003505,2,0,17
8688,CA-2016-144015,2016-06-26 00:00:00.000,2016-06-26 00:00:00.000,Same Day,AH-10075,2,9,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-FA-10000624,5,0,17
8689,CA-2016-144015,2016-06-26 00:00:00.000,2016-06-26 00:00:00.000,Same Day,AH-10075,2,5,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002870,2,0,17
8711,CA-2014-119144,2014-11-16 00:00:00.000,2014-11-18 00:00:00.000,First Class,JD-16150,2,6,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,3,0,17
8793,CA-2014-162992,2014-12-19 00:00:00.000,2014-12-21 00:00:00.000,First Class,BP-11095,2,7,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,OFF-LA-10001934,2,0,17
8794,CA-2014-162992,2014-12-19 00:00:00.000,2014-12-21 00:00:00.000,First Class,BP-11095,2,9,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,OFF-FA-10004248,5,0,17
8839,CA-2014-153808,2014-04-06 00:00:00.000,2014-04-10 00:00:00.000,Second Class,FH-14275,2,2,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,3,0,17
8880,US-2015-107944,2015-03-23 00:00:00.000,2015-03-25 00:00:00.000,First Class,AM-10360,2,5,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,11,0,17
8888,CA-2014-169642,2014-07-27 00:00:00.000,2014-07-30 00:00:00.000,Second Class,BB-10990,2,6,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,2,0,17
9043,CA-2015-168760,2015-09-22 00:00:00.000,2015-09-26 00:00:00.000,Second Class,MM-18280,2,3,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10004532,3,0,17
9122,CA-2017-122007,2017-03-18 00:00:00.000,2017-03-20 00:00:00.000,Second Class,JK-15325,2,3,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,7,0,17
9954,CA-2015-141593,2015-12-14 00:00:00.000,2015-12-16 00:00:00.000,Second Class,DB-12970,2,5,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10004983,1,0,17
1316,CA-2016-145919,2016-12-18 00:00:00.000,2016-12-23 00:00:00.000,Standard Class,HG-14965,1,1,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,8,0,17
1808,US-2016-116729,2016-12-25 00:00:00.000,2016-12-28 00:00:00.000,First Class,GK-14620,3,4,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,7,0,17
1909,CA-2015-157959,2015-02-03 00:00:00.000,2015-02-04 00:00:00.000,First Class,RW-19540,1,1,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10004093,4,0,17
1911,CA-2016-105963,2016-11-15 00:00:00.000,2016-11-22 00:00:00.000,Standard Class,SC-20770,3,4,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,3,0,17
2067,CA-2014-106439,2014-10-31 00:00:00.000,2014-11-04 00:00:00.000,Standard Class,GG-14650,3,4,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10004568,9,0,17
2510,CA-2017-163902,2017-03-02 00:00:00.000,2017-03-08 00:00:00.000,Standard Class,MY-17380,3,4,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,6,0,17
2989,CA-2016-139010,2016-02-21 00:00:00.000,2016-02-26 00:00:00.000,Second Class,MC-17635,3,4,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10004227,1,0,17
3761,CA-2015-167745,2015-09-18 00:00:00.000,2015-09-23 00:00:00.000,Standard Class,GB-14530,1,1,George Bell,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001591,2,0,17
3891,US-2016-163881,2016-11-24 00:00:00.000,2016-11-30 00:00:00.000,Standard Class,SP-20860,3,4,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,2,0,17
3893,US-2016-163881,2016-11-24 00:00:00.000,2016-11-30 00:00:00.000,Standard Class,SP-20860,3,4,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,8,0,17
4245,CA-2014-138436,2014-03-26 00:00:00.000,2014-03-30 00:00:00.000,Standard Class,JD-15895,3,4,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,3,0,17
4563,CA-2015-118871,2015-12-04 00:00:00.000,2015-12-09 00:00:00.000,Second Class,HM-14860,1,1,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,5,0,17
4795,CA-2015-144722,2015-03-16 00:00:00.000,2015-03-23 00:00:00.000,Standard Class,MF-18250,1,1,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,1,0,17
5179,US-2015-120502,2015-04-13 00:00:00.000,2015-04-19 00:00:00.000,Standard Class,BT-11395,1,1,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10004973,2,0,17
5272,CA-2017-125913,2017-01-16 00:00:00.000,2017-01-16 00:00:00.000,Same Day,JO-15145,1,1,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,4,0,17
5389,CA-2017-164707,2017-02-18 00:00:00.000,2017-02-21 00:00:00.000,Second Class,CV-12805,3,4,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,3,0,17
5624,CA-2016-121748,2016-10-24 00:00:00.000,2016-10-28 00:00:00.000,Second Class,VW-21775,3,4,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,4,0,17
5625,CA-2016-121748,2016-10-24 00:00:00.000,2016-10-28 00:00:00.000,Second Class,VW-21775,3,4,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,2,0,17
5771,CA-2015-103835,2015-09-24 00:00:00.000,2015-09-28 00:00:00.000,Standard Class,SC-20440,1,1,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10000010,3,0,17
5944,CA-2014-104178,2014-08-25 00:00:00.000,2014-08-29 00:00:00.000,Standard Class,JM-15265,1,1,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10000771,1,0,17
5945,CA-2014-104178,2014-08-25 00:00:00.000,2014-08-29 00:00:00.000,Standard Class,JM-15265,3,4,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,5,0,17
5961,CA-2017-150602,2017-02-09 00:00:00.000,2017-02-14 00:00:00.000,Second Class,ML-17395,1,1,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,4,0,17
6016,CA-2014-102652,2014-04-06 00:00:00.000,2014-04-12 00:00:00.000,Standard Class,AY-10555,1,1,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,2,0,17
6017,CA-2014-102652,2014-04-06 00:00:00.000,2014-04-12 00:00:00.000,Standard Class,AY-10555,1,1,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,7,0,17
6125,CA-2017-145772,2017-06-03 00:00:00.000,2017-06-07 00:00:00.000,Standard Class,SS-20140,3,4,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003038,5,0,17
6721,CA-2017-102974,2017-09-19 00:00:00.000,2017-09-24 00:00:00.000,Standard Class,DP-13105,3,4,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000057,5,0,17
6867,US-2016-126452,2016-08-21 00:00:00.000,2016-08-28 00:00:00.000,Standard Class,SC-20230,3,4,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,3,0,17
